JournalCode	JournalLib	EcritureNum	EcritureDate	CompteNum	CompteLib	CompAuxNum	CompAuxLib	PieceRef	PieceDate	EcritureLib	Debit	Credit	EcritureLet	DateLet	ValidDate	Montantdevise	Idevise
AC	Journal des achats	0000049	20260128	401000	Fournisseurs	F019	LICENCES LOGICIELLES EUROPE	AC01F01928	20260128	Abonnements outils collaboratifs - LICENCES LOGICIELLES EUROPE	0,00	600,00			20260128		
BQ	Journal de banque	0000050	20260128	164000	Emprunts auprès des établissements de crédit			EMP01	20260128	Échéance emprunt bancaire 01/2026	2300,00	0,00			20260128		
BQ	Journal de banque	0000050	20260128	661100	Intérêts emprunts et dettes			EMP01	20260128	Échéance emprunt bancaire 01/2026	410,00	0,00			20260128		
BQ	Journal de banque	0000050	20260128	512000	Banque principale			EMP01	20260128	Échéance emprunt bancaire 01/2026	0,00	2710,00			20260128		
BQ	Journal de banque	0000051	20260128	401000	Fournisseurs	F005	TELECOM AQUITAINE	REGAC01F00510	20260128	Règlement fournisseur AC01F00510	396,00	0,00			20260128		
BQ	Journal de banque	0000051	20260128	512000	Banque principale			REGAC01F00510	20260128	Règlement fournisseur AC01F00510	0,00	396,00			20260128		
BQ	Journal de banque	0000052	20260128	401000	Fournisseurs	F005	TELECOM AQUITAINE	REGAC01F00510	20260128	Règlement fournisseur AC01F00510	326,40	0,00			20260128		
BQ	Journal de banque	0000052	20260128	512000	Banque principale			REGAC01F00510	20260128	Règlement fournisseur AC01F00510	0,00	326,40			20260128		
BQ	Journal de banque	0000053	20260128	401000	Fournisseurs	F005	TELECOM AQUITAINE	REGAC01F00510	20260128	Règlement fournisseur AC01F00510	50,40	0,00			20260128		
BQ	Journal de banque	0000053	20260128	512000	Banque principale			REGAC01F00510	20260128	Règlement fournisseur AC01F00510	0,00	50,40			20260128		
AC	Journal des achats	0000054	20260129	616100	Assurance multirisque			AC01F00829	20260129	Assurance multirisque semestrielle - ASSUR BORDEAUX PRO	4200,00	0,00			20260129		
AC	Journal des achats	0000054	20260129	401000	Fournisseurs	F008	ASSUR BORDEAUX PRO	AC01F00829	20260129	Assurance multirisque semestrielle - ASSUR BORDEAUX PRO	0,00	4200,00			20260129		
AC	Journal des achats	0000055	20260129	613510	Location vélos et mobilité douce			AC01F02529	20260129	Location vélos entreprise - COOPERATIVE VELOS ENTREPRISE velos=6	360,00	0,00			20260129		
AC	Journal des achats	0000055	20260129	445660	TVA déductible autres biens et services			AC01F02529	20260129	Location vélos entreprise - COOPERATIVE VELOS ENTREPRISE velos=6	72,00	0,00			20260129		
AC	Journal des achats	0000055	20260129	401000	Fournisseurs	F025	COOPERATIVE VELOS ENTREPRISE	AC01F02529	20260129	Location vélos entreprise - COOPERATIVE VELOS ENTREPRISE velos=6	0,00	432,00			20260129		
AC	Journal des achats	0000056	20260130	647300	Médecine du travail			AC01F02730	20260130	Médecine du travail - MEDECINE TRAVAIL GIRONDE	780,00	0,00			20260130		
AC	Journal des achats	0000056	20260130	401000	Fournisseurs	F027	MEDECINE TRAVAIL GIRONDE	AC01F02730	20260130	Médecine du travail - MEDECINE TRAVAIL GIRONDE	0,00	780,00			20260130		
BQ	Journal de banque	0000057	20260130	401000	Fournisseurs	F014	BUREAU ET CONSOMMABLES 33	REGAC01F01412	20260130	Règlement fournisseur AC01F01412	354,00	0,00			20260130		
BQ	Journal de banque	0000057	20260130	512000	Banque principale			REGAC01F01412	20260130	Règlement fournisseur AC01F01412	0,00	354,00			20260130		
PA	Journal de paie	0000058	20260131	647100	Titres restaurant employeur			AVSOC01	20260131	Avantages sociaux employeur titres restaurant mobilité 01/2026	1209,60	0,00			20260131		
PA	Journal de paie	0000058	20260131	647200	Forfait mobilités durables transport domicile travail			AVSOC01	20260131	Avantages sociaux employeur titres restaurant mobilité 01/2026	420,00	0,00			20260131		
PA	Journal de paie	0000058	20260131	648000	Autres charges de personnel			AVSOC01	20260131	Avantages sociaux employeur titres restaurant mobilité 01/2026	150,00	0,00			20260131		
PA	Journal de paie	0000058	20260131	401000	Fournisseurs	F026	CSE ATLANTIQUE DATA CONSEIL	AVSOC01	20260131	Avantages sociaux employeur titres restaurant mobilité 01/2026	0,00	1779,60			20260131		
PA	Journal de paie	0000059	20260131	641100	Salaires et appointements			PA01-ADC001	20260131	Paie DSN 01/2026 - BERNARD CAMILLE	4500,00	0,00			20260131		
PA	Journal de paie	0000059	20260131	645100	Cotisations URSSAF			PA01-ADC001	20260131	Paie DSN 01/2026 - BERNARD CAMILLE	1129,85	0,00			20260131		
PA	Journal de paie	0000059	20260131	645400	Cotisations chômage et autres contributions			PA01-ADC001	20260131	Paie DSN 01/2026 - BERNARD CAMILLE	307,65	0,00			20260131		
PA	Journal de paie	0000059	20260131	645300	Cotisations retraite et prévoyance			PA01-ADC001	20260131	Paie DSN 01/2026 - BERNARD CAMILLE	130,74	0,00			20260131		
PA	Journal de paie	0000059	20260131	645200	Cotisations mutuelles			PA01-ADC001	20260131	Paie DSN 01/2026 - BERNARD CAMILLE	524,68	0,00			20260131		
PA	Journal de paie	0000059	20260131	421001	Personnel rémunérations dues - BERNARD CAMILLE	ADC001	BERNARD CAMILLE	PA01-ADC001	20260131	Paie DSN 01/2026 - BERNARD CAMILLE	0,00	3352,50			20260131		
PA	Journal de paie	0000059	20260131	442100	Prélèvement à la source impôt sur le revenu			PA01-ADC001	20260131	Paie DSN 01/2026 - BERNARD CAMILLE	0,00	322,92			20260131		
PA	Journal de paie	0000059	20260131	431100	URSSAF cotisations sociales			PA01-ADC001	20260131	Paie DSN 01/2026 - BERNARD CAMILLE	0,00	1575,00			20260131		
PA	Journal de paie	0000059	20260131	431200	URSSAF assurance chômage et contributions			PA01-ADC001	20260131	Paie DSN 01/2026 - BERNARD CAMILLE	0,00	428,86			20260131		
PA	Journal de paie	0000059	20260131	437200	Retraite complémentaire			PA01-ADC001	20260131	Paie DSN 01/2026 - BERNARD CAMILLE	0,00	182,25			20260131		
PA	Journal de paie	0000059	20260131	437300	Prévoyance et mutuelle			PA01-ADC001	20260131	Paie DSN 01/2026 - BERNARD CAMILLE	0,00	731,39			20260131		
PA	Journal de paie	0000060	20260131	641100	Salaires et appointements			PA01-ADC002	20260131	Paie DSN 01/2026 - MOREL THOMAS	3800,00	0,00			20260131		
PA	Journal de paie	0000060	20260131	645100	Cotisations URSSAF			PA01-ADC002	20260131	Paie DSN 01/2026 - MOREL THOMAS	926,90	0,00			20260131		
PA	Journal de paie	0000060	20260131	645400	Cotisations chômage et autres contributions			PA01-ADC002	20260131	Paie DSN 01/2026 - MOREL THOMAS	252,39	0,00			20260131		
PA	Journal de paie	0000060	20260131	645300	Cotisations retraite et prévoyance			PA01-ADC002	20260131	Paie DSN 01/2026 - MOREL THOMAS	107,26	0,00			20260131		
PA	Journal de paie	0000060	20260131	645200	Cotisations mutuelles			PA01-ADC002	20260131	Paie DSN 01/2026 - MOREL THOMAS	430,42	0,00			20260131		
PA	Journal de paie	0000060	20260131	421002	Personnel rémunérations dues - MOREL THOMAS	ADC002	MOREL THOMAS	PA01-ADC002	20260131	Paie DSN 01/2026 - MOREL THOMAS	0,00	2831,00			20260131		
PA	Journal de paie	0000060	20260131	442100	Prélèvement à la source impôt sur le revenu			PA01-ADC002	20260131	Paie DSN 01/2026 - MOREL THOMAS	0,00	222,30			20260131		
PA	Journal de paie	0000060	20260131	431100	URSSAF cotisations sociales			PA01-ADC002	20260131	Paie DSN 01/2026 - MOREL THOMAS	0,00	1330,00			20260131		
PA	Journal de paie	0000060	20260131	431200	URSSAF assurance chômage et contributions			PA01-ADC002	20260131	Paie DSN 01/2026 - MOREL THOMAS	0,00	362,15			20260131		
PA	Journal de paie	0000060	20260131	437200	Retraite complémentaire			PA01-ADC002	20260131	Paie DSN 01/2026 - MOREL THOMAS	0,00	153,90			20260131		
PA	Journal de paie	0000060	20260131	437300	Prévoyance et mutuelle			PA01-ADC002	20260131	Paie DSN 01/2026 - MOREL THOMAS	0,00	617,62			20260131		
PA	Journal de paie	0000061	20260131	641100	Salaires et appointements			PA01-ADC003	20260131	Paie DSN 01/2026 - BENALI LEILA	2900,00	0,00			20260131		
PA	Journal de paie	0000061	20260131	645100	Cotisations URSSAF			PA01-ADC003	20260131	Paie DSN 01/2026 - BENALI LEILA	674,40	0,00			20260131		
PA	Journal de paie	0000061	20260131	645400	Cotisations chômage et autres contributions			PA01-ADC003	20260131	Paie DSN 01/2026 - BENALI LEILA	183,63	0,00			20260131		
PA	Journal de paie	0000061	20260131	645300	Cotisations retraite et prévoyance			PA01-ADC003	20260131	Paie DSN 01/2026 - BENALI LEILA	78,04	0,00			20260131		
PA	Journal de paie	0000061	20260131	645200	Cotisations mutuelles			PA01-ADC003	20260131	Paie DSN 01/2026 - BENALI LEILA	313,18	0,00			20260131		
PA	Journal de paie	0000061	20260131	421003	Personnel rémunérations dues - BENALI LEILA	ADC003	BENALI LEILA	PA01-ADC003	20260131	Paie DSN 01/2026 - BENALI LEILA	0,00	2160,50			20260131		
PA	Journal de paie	0000061	20260131	442100	Prélèvement à la source impôt sur le revenu			PA01-ADC003	20260131	Paie DSN 01/2026 - BENALI LEILA	0,00	108,58			20260131		
PA	Journal de paie	0000061	20260131	431100	URSSAF cotisations sociales			PA01-ADC003	20260131	Paie DSN 01/2026 - BENALI LEILA	0,00	1015,00			20260131		
PA	Journal de paie	0000061	20260131	431200	URSSAF assurance chômage et contributions			PA01-ADC003	20260131	Paie DSN 01/2026 - BENALI LEILA	0,00	276,38			20260131		
PA	Journal de paie	0000061	20260131	437200	Retraite complémentaire			PA01-ADC003	20260131	Paie DSN 01/2026 - BENALI LEILA	0,00	117,45			20260131		
PA	Journal de paie	0000061	20260131	437300	Prévoyance et mutuelle			PA01-ADC003	20260131	Paie DSN 01/2026 - BENALI LEILA	0,00	471,34			20260131		
PA	Journal de paie	0000062	20260131	641100	Salaires et appointements			PA01-ADC004	20260131	Paie DSN 01/2026 - GARNIER HUGO	3500,00	0,00			20260131		
PA	Journal de paie	0000062	20260131	645100	Cotisations URSSAF			PA01-ADC004	20260131	Paie DSN 01/2026 - GARNIER HUGO	844,88	0,00			20260131		
PA	Journal de paie	0000062	20260131	645400	Cotisations chômage et autres contributions			PA01-ADC004	20260131	Paie DSN 01/2026 - GARNIER HUGO	230,05	0,00			20260131		
PA	Journal de paie	0000062	20260131	645300	Cotisations retraite et prévoyance			PA01-ADC004	20260131	Paie DSN 01/2026 - GARNIER HUGO	97,76	0,00			20260131		
PA	Journal de paie	0000062	20260131	645200	Cotisations mutuelles			PA01-ADC004	20260131	Paie DSN 01/2026 - GARNIER HUGO	392,35	0,00			20260131		
PA	Journal de paie	0000062	20260131	421004	Personnel rémunérations dues - GARNIER HUGO	ADC004	GARNIER HUGO	PA01-ADC004	20260131	Paie DSN 01/2026 - GARNIER HUGO	0,00	2607,50			20260131		
PA	Journal de paie	0000062	20260131	442100	Prélèvement à la source impôt sur le revenu			PA01-ADC004	20260131	Paie DSN 01/2026 - GARNIER HUGO	0,00	188,37			20260131		
PA	Journal de paie	0000062	20260131	431100	URSSAF cotisations sociales			PA01-ADC004	20260131	Paie DSN 01/2026 - GARNIER HUGO	0,00	1225,00			20260131		
PA	Journal de paie	0000062	20260131	431200	URSSAF assurance chômage et contributions			PA01-ADC004	20260131	Paie DSN 01/2026 - GARNIER HUGO	0,00	333,56			20260131		
PA	Journal de paie	0000062	20260131	437200	Retraite complémentaire			PA01-ADC004	20260131	Paie DSN 01/2026 - GARNIER HUGO	0,00	141,75			20260131		
PA	Journal de paie	0000062	20260131	437300	Prévoyance et mutuelle			PA01-ADC004	20260131	Paie DSN 01/2026 - GARNIER HUGO	0,00	568,86			20260131		
PA	Journal de paie	0000063	20260131	641100	Salaires et appointements			PA01-ADC005	20260131	Paie DSN 01/2026 - FAURE MANON	2200,00	0,00			20260131		
PA	Journal de paie	0000063	20260131	645100	Cotisations URSSAF			PA01-ADC005	20260131	Paie DSN 01/2026 - FAURE MANON	486,60	0,00			20260131		
PA	Journal de paie	0000063	20260131	645400	Cotisations chômage et autres contributions			PA01-ADC005	20260131	Paie DSN 01/2026 - FAURE MANON	132,50	0,00			20260131		
PA	Journal de paie	0000063	20260131	645300	Cotisations retraite et prévoyance			PA01-ADC005	20260131	Paie DSN 01/2026 - FAURE MANON	56,31	0,00			20260131		
PA	Journal de paie	0000063	20260131	645200	Cotisations mutuelles			PA01-ADC005	20260131	Paie DSN 01/2026 - FAURE MANON	225,96	0,00			20260131		
PA	Journal de paie	0000063	20260131	421005	Personnel rémunérations dues - FAURE MANON	ADC005	FAURE MANON	PA01-ADC005	20260131	Paie DSN 01/2026 - FAURE MANON	0,00	1639,00			20260131		
PA	Journal de paie	0000063	20260131	442100	Prélèvement à la source impôt sur le revenu			PA01-ADC005	20260131	Paie DSN 01/2026 - FAURE MANON	0,00	36,04			20260131		
PA	Journal de paie	0000063	20260131	431100	URSSAF cotisations sociales			PA01-ADC005	20260131	Paie DSN 01/2026 - FAURE MANON	0,00	770,00			20260131		
PA	Journal de paie	0000063	20260131	431200	URSSAF assurance chômage et contributions			PA01-ADC005	20260131	Paie DSN 01/2026 - FAURE MANON	0,00	209,66			20260131		
PA	Journal de paie	0000063	20260131	437200	Retraite complémentaire			PA01-ADC005	20260131	Paie DSN 01/2026 - FAURE MANON	0,00	89,10			20260131		
PA	Journal de paie	0000063	20260131	437300	Prévoyance et mutuelle			PA01-ADC005	20260131	Paie DSN 01/2026 - FAURE MANON	0,00	357,57			20260131		
PA	Journal de paie	0000064	20260131	641100	Salaires et appointements			PA01-ADC006	20260131	Paie DSN 01/2026 - GIRARD NICOLAS	2800,00	0,00			20260131		
PA	Journal de paie	0000064	20260131	645100	Cotisations URSSAF			PA01-ADC006	20260131	Paie DSN 01/2026 - GIRARD NICOLAS	640,53	0,00			20260131		
PA	Journal de paie	0000064	20260131	645400	Cotisations chômage et autres contributions			PA01-ADC006	20260131	Paie DSN 01/2026 - GIRARD NICOLAS	174,41	0,00			20260131		
PA	Journal de paie	0000064	20260131	645300	Cotisations retraite et prévoyance			PA01-ADC006	20260131	Paie DSN 01/2026 - GIRARD NICOLAS	74,12	0,00			20260131		
PA	Journal de paie	0000064	20260131	645200	Cotisations mutuelles			PA01-ADC006	20260131	Paie DSN 01/2026 - GIRARD NICOLAS	297,45	0,00			20260131		
PA	Journal de paie	0000064	20260131	421006	Personnel rémunérations dues - GIRARD NICOLAS	ADC006	GIRARD NICOLAS	PA01-ADC006	20260131	Paie DSN 01/2026 - GIRARD NICOLAS	0,00	2086,00			20260131		
PA	Journal de paie	0000064	20260131	442100	Prélèvement à la source impôt sur le revenu			PA01-ADC006	20260131	Paie DSN 01/2026 - GIRARD NICOLAS	0,00	85,18			20260131		
PA	Journal de paie	0000064	20260131	431100	URSSAF cotisations sociales			PA01-ADC006	20260131	Paie DSN 01/2026 - GIRARD NICOLAS	0,00	980,00			20260131		
PA	Journal de paie	0000064	20260131	431200	URSSAF assurance chômage et contributions			PA01-ADC006	20260131	Paie DSN 01/2026 - GIRARD NICOLAS	0,00	266,85			20260131		
PA	Journal de paie	0000064	20260131	437200	Retraite complémentaire			PA01-ADC006	20260131	Paie DSN 01/2026 - GIRARD NICOLAS	0,00	113,40			20260131		
PA	Journal de paie	0000064	20260131	437300	Prévoyance et mutuelle			PA01-ADC006	20260131	Paie DSN 01/2026 - GIRARD NICOLAS	0,00	455,08			20260131		
PA	Journal de paie	0000065	20260131	641100	Salaires et appointements			PA01-ADC007	20260131	Paie DSN 01/2026 - DUBOIS SARAH	4200,00	0,00			20260131		
PA	Journal de paie	0000065	20260131	645100	Cotisations URSSAF			PA01-ADC007	20260131	Paie DSN 01/2026 - DUBOIS SARAH	1035,08	0,00			20260131		
PA	Journal de paie	0000065	20260131	645400	Cotisations chômage et autres contributions			PA01-ADC007	20260131	Paie DSN 01/2026 - DUBOIS SARAH	281,84	0,00			20260131		
PA	Journal de paie	0000065	20260131	645300	Cotisations retraite et prévoyance			PA01-ADC007	20260131	Paie DSN 01/2026 - DUBOIS SARAH	119,77	0,00			20260131		
PA	Journal de paie	0000065	20260131	645200	Cotisations mutuelles			PA01-ADC007	20260131	Paie DSN 01/2026 - DUBOIS SARAH	480,67	0,00			20260131		
PA	Journal de paie	0000065	20260131	421007	Personnel rémunérations dues - DUBOIS SARAH	ADC007	DUBOIS SARAH	PA01-ADC007	20260131	Paie DSN 01/2026 - DUBOIS SARAH	0,00	3129,00			20260131		
PA	Journal de paie	0000065	20260131	442100	Prélèvement à la source impôt sur le revenu			PA01-ADC007	20260131	Paie DSN 01/2026 - DUBOIS SARAH	0,00	265,36			20260131		
PA	Journal de paie	0000065	20260131	431100	URSSAF cotisations sociales			PA01-ADC007	20260131	Paie DSN 01/2026 - DUBOIS SARAH	0,00	1470,00			20260131		
PA	Journal de paie	0000065	20260131	431200	URSSAF assurance chômage et contributions			PA01-ADC007	20260131	Paie DSN 01/2026 - DUBOIS SARAH	0,00	400,27			20260131		
PA	Journal de paie	0000065	20260131	437200	Retraite complémentaire			PA01-ADC007	20260131	Paie DSN 01/2026 - DUBOIS SARAH	0,00	170,10			20260131		
PA	Journal de paie	0000065	20260131	437300	Prévoyance et mutuelle			PA01-ADC007	20260131	Paie DSN 01/2026 - DUBOIS SARAH	0,00	682,63			20260131		
PA	Journal de paie	0000066	20260131	641100	Salaires et appointements			PA01-ADC008	20260131	Paie DSN 01/2026 - PETIT YANIS	1200,00	0,00			20260131		
PA	Journal de paie	0000066	20260131	645100	Cotisations URSSAF			PA01-ADC008	20260131	Paie DSN 01/2026 - PETIT YANIS	254,81	0,00			20260131		
PA	Journal de paie	0000066	20260131	645400	Cotisations chômage et autres contributions			PA01-ADC008	20260131	Paie DSN 01/2026 - PETIT YANIS	69,38	0,00			20260131		
PA	Journal de paie	0000066	20260131	645300	Cotisations retraite et prévoyance			PA01-ADC008	20260131	Paie DSN 01/2026 - PETIT YANIS	29,48	0,00			20260131		
PA	Journal de paie	0000066	20260131	645200	Cotisations mutuelles			PA01-ADC008	20260131	Paie DSN 01/2026 - PETIT YANIS	118,33	0,00			20260131		
PA	Journal de paie	0000066	20260131	421008	Personnel rémunérations dues - PETIT YANIS	ADC008	PETIT YANIS	PA01-ADC008	20260131	Paie DSN 01/2026 - PETIT YANIS	0,00	894,00			20260131		
PA	Journal de paie	0000066	20260131	431100	URSSAF cotisations sociales			PA01-ADC008	20260131	Paie DSN 01/2026 - PETIT YANIS	0,00	420,00			20260131		
PA	Journal de paie	0000066	20260131	431200	URSSAF assurance chômage et contributions			PA01-ADC008	20260131	Paie DSN 01/2026 - PETIT YANIS	0,00	114,36			20260131		
PA	Journal de paie	0000066	20260131	437200	Retraite complémentaire			PA01-ADC008	20260131	Paie DSN 01/2026 - PETIT YANIS	0,00	48,60			20260131		
PA	Journal de paie	0000066	20260131	437300	Prévoyance et mutuelle			PA01-ADC008	20260131	Paie DSN 01/2026 - PETIT YANIS	0,00	195,04			20260131		
PA	Journal de paie	0000067	20260131	641100	Salaires et appointements			PA01-ADC009	20260131	Paie DSN 01/2026 - MARTIN CHLOE	2600,00	0,00			20260131		
PA	Journal de paie	0000067	20260131	645100	Cotisations URSSAF			PA01-ADC009	20260131	Paie DSN 01/2026 - MARTIN CHLOE	590,40	0,00			20260131		
